"order_id","date_key","merchant_key","product_key","total_sale_amount"
1464,20251113,2,65,54.76
1464,20251113,2,393,281.36
1465,20251204,17,138,26.76
1465,20251204,17,313,208.74
1466,20251021,16,22,187.18
1466,20251021,16,476,160.80
1467,20251024,8,52,225.92
1467,20251024,8,65,137.34
1468,20251020,4,56,298.86
1468,20251020,4,430,247.14
1469,20251130,18,84,21.69
1469,20251130,18,96,90.38
1470,20251028,5,386,162.06
1470,20251028,5,475,99.01
1471,20251201,2,83,218.92
1471,20251201,2,356,267.60
1472,20251201,2,199,197.18
1472,20251201,2,465,152.68
1473,20251020,3,25,83.46
1473,20251020,3,94,65.46
1474,20251130,15,34,12.66
1474,20251130,15,456,222.60
1475,20251031,15,142,264.81
1475,20251031,15,382,178.35
1476,20251116,16,64,256.24
1476,20251116,16,402,66.54
1477,20251129,12,23,116.74
1477,20251129,12,40,48.64
1478,20251201,12,257,61.68
1478,20251201,12,313,67.26
1479,20251022,5,136,296.08
1479,20251022,5,398,73.20
1480,20251128,16,196,119.58
1480,20251128,16,317,203.48
1481,20251023,9,68,6.45
1481,20251023,9,498,135.72
1482,20251102,14,329,188.30
1482,20251102,14,410,135.81
1483,20251207,18,326,190.74
1483,20251207,18,431,47.43
1484,20251201,20,161,101.98
1484,20251201,20,397,19.71
1485,20251115,11,172,165.81
1485,20251115,11,252,78.92
1486,20251109,17,29,120.86
1486,20251109,17,443,250.38
1487,20251202,8,213,87.65
1487,20251202,8,429,194.34
1488,20251210,17,38,300.57
1488,20251210,17,335,65.68
1489,20251030,5,67,141.16
1489,20251030,5,226,269.79
1490,20251021,14,205,192.76
1490,20251021,14,220,52.02
1491,20251111,12,273,102.68
1491,20251111,12,448,102.23
1492,20251210,3,15,67.45
1492,20251210,3,138,392.04
1493,20251102,9,6,280.20
1493,20251102,9,54,155.98
1494,20251021,15,265,267.36
1494,20251021,15,347,107.70
1495,20251109,13,186,29.18
1495,20251109,13,221,53.07
1496,20251025,9,40,172.44
1496,20251025,9,494,51.96
1497,20251126,15,218,52.43
1497,20251126,15,390,305.97
1498,20251116,17,8,189.74
1498,20251116,17,399,35.28
1499,20251203,15,56,120.86
1499,20251203,15,342,37.12
1500,20251023,12,43,164.22
1500,20251023,12,245,252.12
1501,20251204,2,195,205.12
1501,20251204,2,271,288.20
1502,20251101,13,356,34.48
1502,20251101,13,482,126.66
1503,20251119,3,51,133.52
1503,20251119,3,273,139.78
1504,20251202,8,38,14.55
1504,20251202,8,449,239.40
1505,20251127,9,194,44.47
1505,20251127,9,396,37.68
1506,20251112,6,48,126.44
1506,20251112,6,186,277.84
1507,20251108,19,196,214.11
1507,20251108,19,449,203.85
1508,20251206,10,310,219.04
1508,20251206,10,332,176.46
1509,20251214,7,10,169.00
1509,20251214,7,489,102.60
1510,20251111,9,15,185.52
1510,20251111,9,21,97.63
1511,20251203,8,94,408.72
1511,20251203,8,402,177.81
1512,20251026,10,145,106.23
1512,20251026,10,226,76.88
1513,20251110,17,275,97.92
1513,20251110,17,380,78.22
1514,20251214,17,150,126.81
1514,20251214,17,328,139.92
1515,20251209,3,62,262.47
1515,20251209,3,388,178.32
1516,20251122,6,102,197.10
1516,20251122,6,398,26.94
1517,20251124,11,269,45.26
1517,20251124,11,488,224.04
1518,20251120,4,134,231.39
1518,20251120,4,470,187.84
1519,20251021,6,180,136.98
1519,20251021,6,250,195.08
1520,20251207,19,5,228.92
1520,20251207,19,127,78.56
1521,20251122,10,195,33.24
1521,20251122,10,425,24.58
1522,20251127,20,110,84.24
1522,20251127,20,164,292.41
1523,20251023,17,55,140.72
1523,20251023,17,191,69.68
1524,20251109,7,182,77.12
1524,20251109,7,380,69.52
1525,20251122,19,208,178.05
1525,20251122,19,368,150.54
1526,20251104,8,436,61.86
1526,20251104,8,440,57.06
1527,20251204,16,164,78.44
1527,20251204,16,205,410.40
1528,20251017,8,372,108.70
1528,20251017,8,442,34.62
1529,20251215,2,14,275.48
1529,20251215,2,116,65.28
1530,20251206,5,124,124.98
1530,20251206,5,471,16.34
1531,20251019,19,250,125.58
1531,20251019,19,396,272.44
1532,20251023,13,57,184.84
1532,20251023,13,333,152.52
1533,20251024,3,246,36.16
1533,20251024,3,250,46.47
1534,20251020,20,174,146.18
1534,20251020,20,236,135.00
1535,20251101,3,281,274.53
1535,20251101,3,366,67.15
1536,20251105,8,115,88.80
1536,20251105,8,446,193.72
1537,20251106,4,204,208.02
1537,20251106,4,329,64.14
1538,20251205,17,178,66.86
1538,20251205,17,296,10.08
1539,20251209,11,30,56.13
1539,20251209,11,471,112.14
1540,20251102,20,174,107.80
1540,20251102,20,367,51.63
1541,20251028,8,315,104.80
1541,20251028,8,417,173.74
1542,20251203,10,227,186.30
1542,20251203,10,363,225.12
1543,20251105,7,166,49.02
1543,20251105,7,327,45.32
1544,20251118,16,170,265.44
1544,20251118,16,407,44.40
1545,20251127,14,87,184.47
1545,20251127,14,471,186.18
1546,20251204,1,279,193.88
1546,20251204,1,400,46.86
1547,20251022,18,91,45.40
1547,20251022,18,259,158.79
1548,20251212,10,79,19.35
1548,20251212,10,411,205.56
1549,20251024,6,359,302.64
1549,20251024,6,366,64.70
1550,20251116,17,183,139.83
1550,20251116,17,299,158.34
1551,20251122,14,442,24.80
1551,20251122,14,467,78.64
1552,20251121,2,46,70.24
1552,20251121,2,215,198.56
1553,20251203,20,200,29.65
1553,20251203,20,226,304.83
1554,20251024,2,168,151.32
1554,20251024,2,313,152.40
1555,20251030,5,51,178.40
1555,20251030,5,424,193.44
1556,20251106,10,19,274.84
1556,20251106,10,475,39.20
1557,20251206,8,249,118.83
1557,20251206,8,439,51.16
1558,20251109,6,317,23.10
1558,20251109,6,476,29.58
1559,20251027,15,38,253.29
1559,20251027,15,202,229.08
1560,20251208,9,333,144.68
1561,20251124,7,17,158.46
1561,20251124,7,151,20.33
1562,20251214,7,5,69.12
1562,20251214,7,462,400.00
1563,20251207,17,209,24.26
1563,20251207,17,243,22.70
1564,20251118,4,125,77.07
1564,20251118,4,153,145.84
1565,20251115,10,391,300.84
1565,20251115,10,426,291.09
1566,20251213,10,14,284.70
1566,20251213,10,188,85.11
1567,20251213,9,22,52.10
1567,20251213,9,36,340.32
1568,20251126,13,14,86.71
1568,20251126,13,484,413.28
1569,20251202,4,214,76.08
1569,20251202,4,418,42.61
1570,20251209,3,185,124.92
1570,20251209,3,386,172.92
1571,20251020,18,105,143.67
1571,20251020,18,106,48.64
1572,20251111,11,415,99.90
1572,20251111,11,422,183.34
1573,20251020,5,206,39.04
1573,20251020,5,373,86.42
1574,20251117,15,20,94.06
1574,20251117,15,50,179.31
1575,20251214,16,122,346.84
1575,20251214,16,315,134.04
1576,20251209,17,224,260.37
1576,20251209,17,253,63.84
1577,20251029,3,352,159.24
1577,20251029,3,463,192.24
1578,20251020,19,12,274.40
1578,20251020,19,465,97.95
1579,20251206,13,289,49.00
1579,20251206,13,311,90.41
1580,20251102,8,377,136.54
1580,20251102,8,486,69.18
1581,20251112,2,124,201.09
1581,20251112,2,166,274.50
1582,20251202,10,80,191.01
1582,20251202,10,142,60.98
1583,20251030,18,116,108.16
1583,20251030,18,452,225.90
1584,20251114,3,129,270.63
1584,20251114,3,371,336.40
1585,20251027,13,408,104.94
1585,20251027,13,444,76.70
1586,20251029,2,299,64.60
1586,20251029,2,498,182.14
1587,20251120,19,102,162.30
1587,20251120,19,288,72.89
1588,20251202,10,308,178.60
1588,20251202,10,450,92.17
1589,20251103,20,204,183.15
1589,20251103,20,377,141.18
1590,20251024,13,74,43.45
1590,20251024,13,411,126.28
1591,20251211,8,156,38.62
1591,20251211,8,480,33.20
1592,20251204,1,278,204.84
1592,20251204,1,472,256.28
1593,20251018,4,355,257.70
1593,20251018,4,404,23.76
1594,20251212,19,382,58.02
1594,20251212,19,461,103.36
1595,20251113,11,172,246.72
1595,20251113,11,326,166.47
1596,20251109,10,158,246.72
1596,20251109,10,423,267.12
1597,20251113,17,218,167.76
1597,20251113,17,307,58.20
1598,20251212,5,203,140.18
1598,20251212,5,457,221.80
1599,20251201,16,53,11.84
1599,20251201,16,323,199.34
1600,20251126,19,111,38.87
1600,20251126,19,374,67.72
1601,20251206,2,204,180.16
1601,20251206,2,372,149.82
1602,20251130,19,117,53.24
1602,20251130,19,323,341.64
1603,20251119,10,237,230.97
1603,20251119,10,460,69.65
1604,20251205,4,430,294.42
1604,20251205,4,448,63.72
1605,20251108,15,239,90.72
1605,20251108,15,452,94.26
1606,20251028,15,129,245.49
1606,20251028,15,137,73.12
1607,20251205,2,262,238.98
1607,20251205,2,455,184.44
1608,20251117,3,121,71.10
1608,20251117,3,155,383.04
1609,20251029,3,182,88.76
1609,20251029,3,255,244.62
1610,20251102,1,190,178.08
1610,20251102,1,492,91.29
1611,20251115,14,54,18.70
1611,20251115,14,386,53.22
1612,20251124,7,156,92.93
1612,20251124,7,173,314.36
1613,20251027,5,33,51.87
1613,20251027,5,117,248.36
1614,20251107,4,139,311.40
1614,20251107,4,320,153.60
1615,20251201,11,120,23.23
1615,20251201,11,499,237.42
1616,20251110,14,177,190.47
1616,20251110,14,418,290.25
1617,20251209,3,136,266.52
1617,20251209,3,310,17.58
1618,20251111,12,370,94.68
1618,20251111,12,421,76.05
1619,20251110,10,241,162.76
1619,20251110,10,269,53.01
1620,20251020,5,379,19.16
1620,20251020,5,393,314.13
1621,20251026,20,52,70.70
1621,20251026,20,161,93.88
1622,20251211,6,400,57.38
1622,20251211,6,448,285.60
1623,20251212,4,9,295.12
1623,20251212,4,186,202.80
1624,20251201,13,145,200.25
1624,20251201,13,473,65.52
1625,20251121,8,282,59.72
1625,20251121,8,292,323.44
1626,20251203,12,197,309.72
1626,20251203,12,445,307.98
1627,20251212,10,163,210.96
1627,20251212,10,337,106.14
1628,20251106,13,193,182.04
1628,20251106,13,361,46.17
1629,20251114,7,114,169.68
1629,20251114,7,163,364.28
1630,20251104,17,103,5.62
1630,20251104,17,122,77.97
1631,20251109,3,44,52.92
1631,20251109,3,283,180.08
1632,20251122,8,54,352.84
1632,20251122,8,144,25.32
1633,20251031,4,355,193.17
1633,20251031,4,459,307.68
1634,20251021,8,172,31.72
1634,20251021,8,463,186.72
1635,20251107,7,251,61.94
1635,20251107,7,268,191.64
1636,20251203,6,125,147.88
1636,20251203,6,211,6.27
1637,20251210,13,31,73.36
1637,20251210,13,186,382.84
1638,20251208,18,6,48.20
1638,20251208,18,306,287.28
1639,20251030,12,420,182.82
1639,20251030,12,451,57.48
1640,20251204,8,74,285.21
1640,20251204,8,446,379.80
1641,20251019,13,250,373.12
1641,20251019,13,314,205.06
1642,20251115,20,96,15.38
1642,20251115,20,226,73.77
1643,20251109,14,196,307.77
1643,20251109,14,388,100.02
1644,20251023,12,246,117.57
1644,20251023,12,265,129.58
1645,20251201,5,61,121.02
1645,20251201,5,466,192.81
1646,20251202,5,2,25.18
1646,20251202,5,230,53.16
1647,20251212,15,26,44.12
1647,20251212,15,111,167.88
1648,20251117,7,154,145.26
1648,20251117,7,275,129.70
1649,20251110,6,49,100.20
1649,20251110,6,471,321.24
1650,20251103,2,317,102.42
1650,20251103,2,375,28.34
1651,20251120,13,85,59.48
1651,20251120,13,430,107.92
1652,20251128,14,164,150.20
1652,20251128,14,340,5.27
1653,20251111,17,154,20.36
1653,20251111,17,367,162.21
1654,20251019,13,133,343.52
1654,20251019,13,302,15.24
1655,20251117,11,207,49.71
1655,20251117,11,489,147.32
1656,20251118,11,201,89.16
1656,20251118,11,482,170.20
1657,20251209,12,175,250.28
1657,20251209,12,305,45.88
1658,20251104,5,2,62.16
1658,20251104,5,245,81.48
1659,20251119,14,26,187.23
1659,20251119,14,150,91.41
1660,20251019,4,316,129.72
1660,20251019,4,360,78.19
1661,20251101,18,101,92.62
1661,20251101,18,293,185.64
1662,20251130,9,56,5.48
1662,20251130,9,466,215.60
1663,20251203,3,41,118.00
1663,20251203,3,203,175.98
1664,20251206,9,52,166.62
1664,20251206,9,95,142.80
1665,20251105,2,143,37.05
1665,20251105,2,184,23.60
1666,20251019,10,209,96.38
1666,20251019,10,239,302.92
1667,20251101,11,75,74.52
1667,20251101,11,325,249.57
1668,20251128,18,28,123.30
1668,20251128,18,103,288.78
1669,20251125,18,88,7.24
1669,20251125,18,471,200.16
1670,20251214,16,176,152.46
1670,20251214,16,385,18.20
1671,20251107,8,220,71.70
1671,20251107,8,375,72.36
1672,20251128,10,381,185.66
1672,20251128,10,430,40.77
1673,20251112,4,9,255.54
1673,20251112,4,360,151.38
1674,20251125,5,220,70.74
1674,20251125,5,327,84.02
1675,20251122,10,427,88.02
1675,20251122,10,494,127.48
1676,20251102,11,254,166.30
1676,20251102,11,302,76.38
1677,20251130,8,313,41.89
1677,20251130,8,473,316.24
1678,20251129,10,325,142.96
1678,20251129,10,469,204.02
1679,20251120,5,282,53.18
1679,20251120,5,288,221.40
1680,20251211,14,123,134.64
1680,20251211,14,466,198.16
1681,20251101,8,88,147.44
1681,20251101,8,493,280.04
1682,20251205,7,201,29.37
1682,20251205,7,280,57.92
1683,20251017,11,26,346.88
1683,20251017,11,116,190.70
1684,20251213,3,50,212.22
1684,20251213,3,476,100.60
1685,20251204,12,208,154.92
1685,20251204,12,355,132.24
1686,20251209,11,389,110.43
1686,20251209,11,436,112.96
1687,20251213,11,291,65.60
1687,20251213,11,341,25.20
1688,20251103,10,43,93.33
1688,20251103,10,72,189.40
1689,20251114,4,13,126.21
1689,20251114,4,117,144.54
1690,20251020,8,305,120.84
1690,20251020,8,446,174.72
1691,20251115,8,131,174.78
1691,20251115,8,188,281.70
1692,20251214,4,36,205.53
1692,20251214,4,407,81.35
1693,20251127,5,127,51.99
1693,20251127,5,249,97.46
1694,20251124,7,33,277.62
1694,20251124,7,453,30.00
1695,20251121,12,213,60.54
1695,20251121,12,371,204.72
1696,20251203,10,221,172.70
1696,20251203,10,457,15.88
1697,20251130,8,124,177.44
1697,20251130,8,357,147.87
1698,20251113,1,47,9.66
1698,20251113,1,239,244.40
1699,20251101,4,216,26.54
1699,20251101,4,243,106.34
1700,20251212,8,102,209.49
1700,20251212,8,293,53.54
1701,20251118,14,53,128.44
1701,20251118,14,488,5.98
1702,20251106,16,379,40.22
1702,20251106,16,438,239.97
1703,20251209,10,197,365.24
1703,20251209,10,290,86.34
1704,20251108,19,21,204.82
1704,20251108,19,50,134.74
1705,20251120,16,237,59.54
1705,20251120,16,300,9.54
1706,20251124,10,3,271.92
1706,20251124,10,430,297.87
1707,20251208,19,104,63.62
1707,20251208,19,324,96.90
1708,20251017,17,40,188.28
1708,20251017,17,95,217.98
1709,20251122,3,386,403.16
1709,20251122,3,387,205.54
1710,20251210,12,285,20.25
1710,20251210,12,299,240.51
1711,20251112,16,431,138.15
1711,20251112,16,472,159.80
1712,20251117,15,171,152.64
1712,20251117,15,293,149.88
1713,20251205,11,61,187.56
1713,20251205,11,102,141.69
1714,20251202,5,15,54.70
1714,20251202,5,429,22.74
1715,20251205,16,246,192.44
1715,20251205,16,302,281.88
1716,20251106,15,121,129.81
1716,20251106,15,170,21.32
1717,20251106,6,344,55.44
1717,20251106,6,397,277.74
1718,20251019,8,406,45.38
1718,20251019,8,486,204.94
1719,20251112,11,119,155.72
1719,20251112,11,418,123.22
1720,20251118,8,171,196.14
1720,20251118,8,188,69.72
1721,20251031,12,50,130.95
1721,20251031,12,241,180.46
1722,20251130,8,89,279.84
1722,20251130,8,125,19.81
1723,20251108,14,43,79.19
1723,20251108,14,216,19.51
1724,20251016,8,49,51.72
1724,20251016,8,158,147.08
1725,20251105,19,327,123.92
1725,20251105,19,365,386.72
1726,20251027,8,72,12.72
1726,20251027,8,164,145.89
1727,20251102,9,273,159.27
1727,20251102,9,479,49.72
1728,20251026,19,162,112.56
1728,20251026,19,251,148.29
1729,20251105,19,298,75.60
1729,20251105,19,443,60.38
1730,20251116,12,271,309.45
1730,20251116,12,421,66.78
1731,20251112,17,126,249.69
1731,20251112,17,401,118.59
1732,20251129,20,326,319.12
1732,20251129,20,411,38.12
1733,20251203,3,321,35.58
1733,20251203,3,471,131.18
1734,20251030,8,82,96.58
1734,20251030,8,454,133.88
1735,20251114,9,170,195.30
1735,20251114,9,206,134.64
1736,20251130,2,148,50.62
1736,20251130,2,480,10.76
1737,20251103,13,55,262.11
1737,20251103,13,311,134.70
1738,20251128,14,29,136.62
1738,20251128,14,186,183.45
1739,20251025,10,201,250.65
1739,20251025,10,331,249.48
1740,20251130,5,9,81.57
1740,20251130,5,202,16.38
1741,20251206,3,128,238.83
1741,20251206,3,293,157.83
1742,20251024,5,23,126.09
1742,20251024,5,176,103.77
1743,20251214,20,252,40.81
1743,20251214,20,402,185.58
1744,20251029,17,44,255.12
1744,20251029,17,390,98.62
1745,20251207,4,132,46.60
1745,20251207,4,259,314.44
1746,20251111,11,32,182.62
1746,20251111,11,484,40.52
1747,20251019,11,413,87.50
1747,20251019,11,414,116.16
1748,20251210,13,46,325.12
1748,20251210,13,265,98.43
1749,20251118,13,208,18.14
1749,20251118,13,389,81.50
1750,20251103,2,34,134.46
1750,20251103,2,329,17.58
1751,20251117,19,167,98.56
1751,20251117,19,176,68.94
1752,20251102,7,61,95.04
1752,20251102,7,194,156.36
1753,20251129,2,342,122.56
1753,20251129,2,474,67.50
1754,20251104,9,47,146.92
1754,20251104,9,415,67.48
1755,20251022,19,478,295.59
1755,20251022,19,495,208.35
1756,20251208,4,388,307.68
1756,20251208,4,445,56.06
1757,20251104,20,207,120.04
1757,20251104,20,364,49.43
1758,20251025,16,27,30.00
1758,20251025,16,94,145.14
1759,20251114,10,45,205.08
1759,20251114,10,396,72.00
1760,20251016,14,372,8.90
1760,20251016,14,416,51.90
1761,20251204,8,204,228.09
1761,20251204,8,373,203.02
1762,20251201,7,21,68.64
1762,20251201,7,143,98.63
1763,20251106,16,151,126.30
1763,20251106,16,246,29.88
1764,20251111,20,77,195.46
1764,20251111,20,465,167.96
1765,20251027,10,192,128.96
1765,20251027,10,213,95.24
1766,20251212,3,83,72.74
1766,20251212,3,146,268.84
1767,20251017,15,126,12.30
1767,20251017,15,334,177.36
1768,20251129,8,343,174.60
1768,20251129,8,352,169.48
1769,20251022,11,172,81.57
1769,20251022,11,484,282.44
1770,20251112,12,24,171.72
1770,20251112,12,157,119.94
1771,20251105,16,211,8.61
1771,20251105,16,219,167.34
1772,20251214,6,315,141.16
1772,20251214,6,392,290.76
1773,20251017,6,182,163.38
1773,20251017,6,419,209.82
1774,20251201,10,285,16.71
1774,20251201,10,346,40.83
1775,20251020,8,160,41.40
1775,20251020,8,461,59.46
1776,20251108,17,4,255.56
1776,20251108,17,475,191.61
1777,20251110,4,27,138.46
1777,20251110,4,334,106.44
1778,20251027,14,140,139.50
1778,20251027,14,452,259.68
1779,20251030,13,34,316.48
1779,20251030,13,303,36.12
1780,20251116,7,334,295.41
1780,20251116,7,443,165.80
1781,20251130,14,237,90.32
1781,20251130,14,471,152.48
1782,20251124,14,333,112.52
1782,20251124,14,436,203.84
1783,20251107,13,182,161.04
1783,20251107,13,196,93.81
1784,20251107,10,139,16.86
1784,20251107,10,329,70.95
1785,20251112,6,88,296.58
1785,20251112,6,181,320.68
1786,20251111,3,309,75.57
1786,20251111,3,401,250.32
1787,20251125,7,144,17.74
1787,20251125,7,390,51.51
1788,20251204,11,109,137.85
1788,20251204,11,328,34.86
1789,20251114,8,183,247.59
1789,20251114,8,269,190.18
1790,20251205,14,24,180.80
1790,20251205,14,157,120.84
1791,20251127,10,290,81.73
1791,20251127,10,361,19.20
1792,20251117,1,101,238.40
1792,20251117,1,143,159.84
1793,20251112,4,337,29.82
1793,20251112,4,412,331.32
1794,20251030,13,35,197.18
1794,20251030,13,315,284.73
1795,20251204,7,6,89.20
1795,20251204,7,116,22.72
1796,20251102,3,276,14.22
1796,20251102,3,309,187.56
1797,20251110,18,213,176.38
1797,20251110,18,267,276.30
1798,20251209,14,288,243.81
1798,20251209,14,498,277.17
1799,20251121,18,19,20.47
1799,20251121,18,385,97.00
1800,20251027,10,127,49.72
1800,20251027,10,436,54.13
1801,20251115,19,14,387.92
1801,20251115,19,199,63.89
1802,20251207,10,148,154.89
1802,20251207,10,154,5.76
1803,20251018,4,339,46.38
1803,20251018,4,397,114.27
1804,20251104,18,128,22.22
1804,20251104,18,300,238.29
1805,20251107,12,184,229.65
1805,20251107,12,223,113.64
1806,20251026,19,123,137.48
1806,20251026,19,314,137.72
1807,20251214,18,350,180.99
1807,20251214,18,494,301.53
1808,20251121,19,111,97.56
1808,20251121,19,180,25.52
1809,20251123,9,143,72.27
1809,20251123,9,436,120.66
1810,20251120,11,141,82.12
1810,20251120,11,228,51.86
1811,20251130,6,204,161.16
1811,20251130,6,309,84.39
1812,20251030,16,99,94.94
1812,20251030,16,313,104.04
1813,20251215,14,52,281.82
1813,20251215,14,66,87.56
1814,20251110,15,3,211.02
1814,20251110,15,328,180.58
1815,20251104,2,184,64.50
1815,20251104,2,473,85.06
1816,20251212,7,68,33.76
1816,20251212,7,120,165.68
1817,20251202,6,144,224.55
1817,20251202,6,396,13.50
1818,20251126,15,13,28.81
1818,20251126,15,231,52.22
1819,20251129,10,30,156.54
1819,20251129,10,346,40.32
1820,20251025,5,153,75.32
1820,20251025,5,258,267.12
1821,20251113,10,40,223.36
1821,20251113,10,456,311.94
1822,20251122,12,42,95.66
1822,20251122,12,247,269.28
1823,20251020,12,158,161.46
1823,20251020,12,369,112.52
1824,20251202,3,234,270.42
1824,20251202,3,303,178.14
1825,20251206,16,260,258.00
1825,20251206,16,448,97.92
1826,20251211,10,315,121.46
1826,20251211,10,458,276.99
1827,20251206,15,216,49.18
1827,20251206,15,431,47.12
1828,20251024,7,52,44.64
1828,20251024,7,290,190.90
1829,20251122,1,138,157.52
1829,20251122,1,443,307.56
1830,20251214,5,78,301.52
1830,20251214,5,457,164.56
1831,20251116,19,70,14.99
1831,20251116,19,320,34.94
1832,20251214,18,196,279.51
1832,20251214,18,225,176.12
1833,20251203,19,122,77.73
1833,20251203,19,226,53.38
1834,20251022,10,163,219.03
1834,20251022,10,197,95.82
1835,20251127,2,73,46.02
1835,20251127,2,364,195.78
1836,20251020,9,158,165.38
1836,20251020,9,161,77.74
1837,20251204,3,104,102.31
1837,20251204,3,193,177.81
1838,20251021,19,176,172.08
1838,20251021,19,448,66.44
1839,20251018,15,137,138.87
1839,20251018,15,150,394.40
1840,20251030,20,86,135.20
1840,20251030,20,151,25.58
1841,20251127,13,308,145.08
1841,20251127,13,463,191.88
1842,20251125,12,5,39.68
1842,20251125,12,168,97.37
1843,20251109,4,327,248.28
1843,20251109,4,387,59.08
1844,20251212,2,169,151.02
1844,20251212,2,305,87.60
1845,20251119,4,32,30.69
1845,20251119,4,445,36.93
1846,20251021,18,241,35.13
1846,20251021,18,386,304.17
1847,20251123,3,445,13.89
1847,20251123,3,472,160.36
1848,20251124,3,181,109.29
1848,20251124,3,282,129.54
1849,20251207,14,31,177.56
1849,20251207,14,472,61.93
1850,20251028,11,86,272.36
1850,20251028,11,424,202.00
1851,20251028,15,151,158.68
1851,20251028,15,410,204.32
1852,20251129,12,288,14.00
1852,20251129,12,500,29.13
1853,20251102,18,158,142.48
1853,20251102,18,449,87.84
1854,20251123,18,89,146.26
1854,20251123,18,244,303.60
1855,20251102,18,345,83.21
1855,20251102,18,499,191.28
1856,20251016,15,190,34.99
1856,20251016,15,481,253.68
1857,20251215,17,296,120.30
1857,20251215,17,414,124.98
1858,20251126,15,32,330.64
1858,20251126,15,251,156.54
1859,20251104,18,311,43.15
1859,20251104,18,368,201.76
1860,20251020,10,102,63.00
1860,20251020,10,275,218.31
1861,20251105,17,352,32.58
1861,20251105,17,404,181.50
1862,20251106,9,90,166.50
1862,20251106,9,385,43.95
1863,20251112,11,387,184.23
1863,20251112,11,412,233.46
1864,20251027,13,25,145.64
1864,20251027,13,269,20.28
1865,20251210,10,76,259.98
1865,20251210,10,257,144.90
1866,20251107,13,210,77.70
1866,20251107,13,289,46.53
1867,20251027,14,217,173.49
1867,20251027,14,301,409.00
1868,20251027,6,40,42.40
1868,20251027,6,464,106.92
1869,20251121,8,275,111.46
1869,20251121,8,281,49.36
1870,20251208,19,173,166.72
1870,20251208,19,317,159.60
1871,20251025,13,17,275.79
1871,20251025,13,62,34.60
1872,20251024,3,216,164.66
1872,20251024,3,396,278.22
1873,20251102,16,52,75.96
1873,20251102,16,376,151.40
1874,20251103,6,291,108.98
1874,20251103,6,491,296.49
1875,20251123,4,256,131.52
1875,20251123,4,349,342.52
1876,20251128,9,37,84.96
1876,20251128,9,411,174.54
1877,20251025,13,155,271.77
1877,20251025,13,316,143.90
1878,20251105,19,253,187.58
1878,20251105,19,291,210.96
1879,20251209,15,343,207.42
1879,20251209,15,446,94.23
1880,20251024,2,222,99.84
1880,20251024,2,290,83.34
1881,20251106,9,65,22.32
1881,20251106,9,210,53.38
1882,20251031,13,339,258.90
1882,20251031,13,378,275.16
1883,20251104,11,281,38.02
1883,20251104,11,469,58.23
1884,20251109,17,65,264.30
1884,20251109,17,426,41.98
1885,20251108,18,91,53.80
1885,20251108,18,136,38.18
1886,20251207,9,31,153.76
1886,20251207,9,419,40.08
1887,20251021,8,99,16.00
1887,20251021,8,213,16.32
1888,20251030,19,83,270.48
1888,20251030,19,185,38.10
1889,20251117,13,247,166.14
1889,20251117,13,259,179.52
1890,20251117,7,441,37.25
1890,20251117,7,474,59.52
1891,20251116,8,409,93.84
1891,20251116,8,429,194.36
1892,20251106,12,101,137.08
1892,20251106,12,351,81.94
1893,20251210,6,136,18.66
1893,20251210,6,257,117.38
1894,20251017,15,1,173.86
1894,20251017,15,213,61.23
1895,20251213,4,158,36.12
1895,20251213,4,261,45.68
1896,20251109,1,328,15.02
1896,20251109,1,357,94.98
1897,20251017,15,177,40.16
1897,20251017,15,393,84.90
1898,20251213,4,124,73.12
1898,20251213,4,332,89.78
1899,20251111,18,290,64.99
1899,20251111,18,480,139.64
1900,20251105,13,360,180.38
1900,20251105,13,374,236.60
1901,20251111,19,124,102.57
1901,20251111,19,327,259.50
1902,20251203,8,322,128.40
1902,20251203,8,336,55.89
1903,20251026,9,110,26.45
1903,20251026,9,406,70.98
1904,20251207,16,281,110.88
1904,20251207,16,462,120.24
1905,20251102,19,194,132.84
1905,20251102,19,383,189.93
1906,20251213,10,77,26.92
1906,20251213,10,332,64.98
1907,20251019,19,5,103.76
1907,20251019,19,249,107.61
1908,20251203,7,357,215.04
1908,20251203,7,470,170.52
1909,20251110,17,30,271.88
1909,20251110,17,397,195.24
1910,20251030,2,82,22.40
1910,20251030,2,328,222.45
1911,20251107,5,278,158.07
1911,20251107,5,296,17.60
1912,20251204,20,228,10.80
1912,20251204,20,386,40.02
1913,20251111,5,164,45.88
1913,20251111,5,172,67.69
1914,20251116,14,199,90.08
1914,20251116,14,307,48.78
1915,20251019,10,293,256.88
1915,20251019,10,325,155.44
1916,20251120,14,100,20.20
1916,20251120,14,376,68.12
1917,20251215,10,31,373.60
1917,20251215,10,84,117.26
1918,20251116,5,358,128.16
1918,20251116,5,405,88.04
1919,20251024,6,87,88.34
1919,20251024,6,235,183.00
1920,20251108,4,84,130.16
1920,20251108,4,256,201.92
1921,20251213,3,245,211.64
1921,20251213,3,373,109.62
1922,20251030,8,283,124.26
1922,20251030,8,467,389.04
1923,20251112,16,73,212.44
1923,20251112,16,493,138.96
1924,20251104,5,294,197.28
1924,20251104,5,411,253.38
1925,20251205,16,227,55.60
1925,20251205,16,257,11.70
1926,20251125,11,317,27.63
1926,20251125,11,348,59.50
1927,20251129,12,70,39.51
1927,20251129,12,478,102.03
1928,20251201,4,221,185.10
1928,20251201,4,328,44.08
1929,20251129,16,170,301.11
1929,20251129,16,198,231.27
